,Id,path,action,object,Self-reported fluency level ,First Language spoken,Current language used for work/school,speakerId,gender,ageRange,mfccs
155,155,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/560e92d0-45df-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-19.567142
156,156,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/58f58620-45df-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-18.226696
157,157,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/5bc76ad0-45df-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-18.120375
158,158,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/5e13a4c0-45df-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-21.131641
159,159,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/6027b7b0-45df-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-20.270546
160,160,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/628fb700-45df-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-18.52147
161,161,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/65028bc0-45df-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-19.58496
162,162,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/67647090-45df-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-17.420872
163,163,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/69ac16a0-45df-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-18.1596
164,164,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/6c9ca6e0-45df-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-18.93363
165,165,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/6eb91e40-45df-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-19.918848
166,166,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/7132d0d0-45df-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-19.679834
167,167,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/7383c5b0-45df-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-21.16297
168,168,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/75dafc20-45df-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-19.572771
169,169,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/78d04750-45df-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-17.688133
170,170,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/7b9b7540-45df-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-16.788622
171,171,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/7e1af430-45df-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,1,0,0,-18.343493
172,172,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/807b0440-45df-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,1,0,0,-16.640045
173,173,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/831e85f0-45df-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,1,0,0,-18.124933
174,174,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/86ba4a50-45df-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,1,0,0,-18.144407
175,175,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/88ef52c0-45df-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,1,0,0,-19.782545
176,176,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/8b0d29b0-45df-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,1,0,0,-21.232128
177,177,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/8d2b75d0-45df-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,1,0,0,-22.125393
178,178,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/e04591b0-45df-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,1,0,0,-19.874733
179,179,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/e29c52f0-45df-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,1,0,0,-21.520153
180,180,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/e4de7ac0-45df-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,1,0,0,-20.393673
181,181,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/e7668530-45df-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,1,0,0,-17.885601
182,182,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/e9ce0f50-45df-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,1,0,0,-19.503622
183,183,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/ec509b80-45df-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,1,0,0,-15.75515
184,184,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/ef011580-45df-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,1,0,0,-26.215052
185,185,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/4f453fc0-45e0-11e9-81ce-69b74fd7e64e.wav,activate,music,3,1,2,1,0,0,-20.65399
186,186,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/51845a50-45e0-11e9-81ce-69b74fd7e64e.wav,activate,music,3,1,2,1,0,0,-20.718967
187,187,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/88aeaad0-45e0-11e9-81ce-69b74fd7e64e.wav,change language,none,3,1,2,1,0,0,-20.197626
188,188,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/8b3359e0-45e0-11e9-81ce-69b74fd7e64e.wav,change language,none,3,1,2,1,0,0,-19.13859
189,189,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/8da655b0-45e0-11e9-81ce-69b74fd7e64e.wav,change language,none,3,1,2,1,0,0,-18.277317
190,190,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/901a62f0-45e0-11e9-81ce-69b74fd7e64e.wav,change language,none,3,1,2,1,0,0,-20.695951
191,191,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/926452f0-45e0-11e9-81ce-69b74fd7e64e.wav,change language,none,3,1,2,1,0,0,-20.960009
192,192,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/94d4ddc0-45e0-11e9-81ce-69b74fd7e64e.wav,change language,none,3,1,2,1,0,0,-19.49518
193,193,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/977b6cb0-45e0-11e9-81ce-69b74fd7e64e.wav,change language,none,3,1,2,1,0,0,-20.262716
194,194,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/9a068460-45e0-11e9-81ce-69b74fd7e64e.wav,change language,none,3,1,2,1,0,0,-19.59377
195,195,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/9c73dae0-45e0-11e9-81ce-69b74fd7e64e.wav,change language,none,3,1,2,1,0,0,-22.292671
196,196,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/9ea67250-45e0-11e9-81ce-69b74fd7e64e.wav,change language,none,3,1,2,1,0,0,-18.937904
197,197,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/dce58150-45e0-11e9-81ce-69b74fd7e64e.wav,deactivate,lights,3,1,2,1,0,0,-19.66428
198,198,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/df75c920-45e0-11e9-81ce-69b74fd7e64e.wav,change language,none,3,1,2,1,0,0,-21.08165
199,199,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/e53aaf10-45e0-11e9-81ce-69b74fd7e64e.wav,activate,music,3,1,2,1,0,0,-22.508438
200,200,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/e78e14f0-45e0-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-26.534187
201,201,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/f1303510-45e0-11e9-81ce-69b74fd7e64e.wav,deactivate,lights,3,1,2,1,0,0,-20.242682
202,202,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/f39ffc90-45e0-11e9-81ce-69b74fd7e64e.wav,deactivate,lights,3,1,2,1,0,0,-19.138132
203,203,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/f84c94b0-45e0-11e9-81ce-69b74fd7e64e.wav,deactivate,lights,3,1,2,1,0,0,-24.177795
204,204,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/faf2d580-45e0-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,1,0,0,-20.337633
205,205,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/fdc1fb10-45e0-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,1,0,0,-18.592236
206,206,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/0171e3b0-45e1-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,1,0,0,-19.844734
207,207,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/04267c60-45e1-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,1,0,0,-20.68014
208,208,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/092727f0-45e1-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-19.021727
209,209,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/0bcb6cf0-45e1-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-20.567684
210,210,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/0e70c360-45e1-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-20.232426
211,211,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/10e87a20-45e1-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,1,0,0,-19.606102
212,212,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/145650b0-45e1-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,1,0,0,-20.29559
213,213,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/16aaef10-45e1-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,1,0,0,-20.790903
214,214,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/18f3cda0-45e1-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,1,0,0,-21.480045
215,215,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/1b63bc30-45e1-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,1,0,0,-13.65278
216,216,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/1e0716d0-45e1-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,1,0,0,-21.013657
217,217,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/205a0780-45e1-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,1,0,0,-18.364798
218,218,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/22902160-45e1-11e9-81ce-69b74fd7e64e.wav,decrease,heat,3,1,2,1,0,0,-20.189978
219,219,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/2917e220-45e1-11e9-81ce-69b74fd7e64e.wav,activate,music,3,1,2,1,0,0,-25.085459
220,220,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/2b694c30-45e1-11e9-81ce-69b74fd7e64e.wav,activate,music,3,1,2,1,0,0,-21.458584
221,221,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/2d7bb170-45e1-11e9-81ce-69b74fd7e64e.wav,activate,music,3,1,2,1,0,0,-21.056368
222,222,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/2fc6d9f0-45e1-11e9-81ce-69b74fd7e64e.wav,activate,music,3,1,2,1,0,0,-21.402227
223,223,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/d82d0ce0-45e1-11e9-81ce-69b74fd7e64e.wav,deactivate,lights,3,1,2,1,0,0,-18.05087
224,224,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/027ea350-45e2-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,1,0,0,-20.456493
225,225,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/04928f30-45e2-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,1,0,0,-20.512184
226,226,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/06931a20-45e2-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,1,0,0,-21.425787
227,227,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/089c57a0-45e2-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,1,0,0,-20.496973
228,228,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/0aa0da30-45e2-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,1,0,0,-22.22128
229,229,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/0cf2e080-45e2-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,1,0,0,-17.677046
230,230,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/0f2d1910-45e2-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,1,0,0,-21.15058
231,231,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/114ac8f0-45e2-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,1,0,0,-17.482689
232,232,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/13a75690-45e2-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,1,0,0,-17.002645
233,233,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/15cd6ae0-45e2-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,1,0,0,-18.618256
234,234,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/17f86130-45e2-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,1,0,0,-17.916828
235,235,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/1a20e680-45e2-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,1,0,0,-18.68016
236,236,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/1c3ff5f0-45e2-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,1,0,0,-17.600403
237,237,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/1f1b0260-45e2-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,1,0,0,-19.335083
238,238,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/218c2970-45e2-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,1,0,0,-19.072042
239,239,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/246d2950-45e2-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,1,0,0,-18.121725
240,240,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/4aa1bd70-45e2-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,1,0,0,-17.795843
241,241,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/516ec490-45e2-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,1,0,0,-15.155725
242,242,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/56f40970-45e2-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,1,0,0,-17.499222
243,243,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/5ab33450-45e2-11e9-81ce-69b74fd7e64e.wav,increase,volume,3,1,2,1,0,0,-16.76574
244,244,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/5fcc49e0-45e2-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-16.224539
245,245,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/62601420-45e2-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-18.392227
246,246,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/64fc1bc0-45e2-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-16.269533
247,247,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/6a22ecf0-45e2-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-16.197622
248,248,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/6c430dd0-45e2-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-20.278473
249,249,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/6e4dd1f0-45e2-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-20.803938
250,250,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/706f0440-45e2-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-17.636751
251,251,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/72b5bff0-45e2-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-17.763935
252,252,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/7501f9e0-45e2-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-17.159729
253,253,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/7745a850-45e2-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-18.183184
254,254,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/79b98e80-45e2-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-18.561901
255,255,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/7bd17200-45e2-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-19.871859
256,256,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/7e20b930-45e2-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-19.454672
257,257,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/805acab0-45e2-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-19.886835
258,258,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/82b116c0-45e2-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-18.609863
259,259,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/857b5a50-45e2-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-18.239244
260,260,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/88836a30-45e2-11e9-81ce-69b74fd7e64e.wav,decrease,volume,3,1,2,1,0,0,-17.188225
261,261,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/8af0c0b0-45e2-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,1,0,0,-16.066084
262,262,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/8d3818a0-45e2-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,1,0,0,-17.003122
263,263,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/8fc3f3a0-45e2-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,1,0,0,-26.495573
264,264,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/926b45e0-45e2-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,1,0,0,-17.581394
265,265,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/94935600-45e2-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,1,0,0,-18.527397
266,266,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/96945620-45e2-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,1,0,0,-19.43993
267,267,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/38ec3e10-45e3-11e9-81ce-69b74fd7e64e.wav,increase,heat,3,1,2,1,0,0,-19.304028
268,268,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/a4a50910-45e4-11e9-b578-494a5b19ab8b.wav,decrease,heat,3,1,2,1,0,0,-20.299088
269,269,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/a6d07490-45e4-11e9-b578-494a5b19ab8b.wav,decrease,heat,3,1,2,1,0,0,-21.240189
270,270,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/a8e1a150-45e4-11e9-b578-494a5b19ab8b.wav,decrease,heat,3,1,2,1,0,0,-20.081163
271,271,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/ab237b00-45e4-11e9-b578-494a5b19ab8b.wav,decrease,heat,3,1,2,1,0,0,-19.264082
272,272,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/ad62bca0-45e4-11e9-b578-494a5b19ab8b.wav,decrease,heat,3,1,2,1,0,0,-17.048313
273,273,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/aff8f7e0-45e4-11e9-b578-494a5b19ab8b.wav,decrease,heat,3,1,2,1,0,0,-17.354057
274,274,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/b2bd20f0-45e4-11e9-b578-494a5b19ab8b.wav,decrease,heat,3,1,2,1,0,0,-16.918516
275,275,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/c888d9f0-45e5-11e9-b578-494a5b19ab8b.wav,activate,music,3,1,2,1,0,0,-19.659636
276,276,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/cabf41f0-45e5-11e9-b578-494a5b19ab8b.wav,activate,music,3,1,2,1,0,0,-19.290491
277,277,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/19326b00-45e6-11e9-b578-494a5b19ab8b.wav,change language,none,3,1,2,1,0,0,-16.919298
278,278,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/1bb0b170-45e6-11e9-b578-494a5b19ab8b.wav,change language,none,3,1,2,1,0,0,-16.255978
279,279,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/1df80960-45e6-11e9-b578-494a5b19ab8b.wav,change language,none,3,1,2,1,0,0,-18.590689
280,280,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/202ebf80-45e6-11e9-b578-494a5b19ab8b.wav,change language,none,3,1,2,1,0,0,-19.831781
281,281,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/2234a1a0-45e6-11e9-b578-494a5b19ab8b.wav,change language,none,3,1,2,1,0,0,-18.228693
282,282,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/249bdda0-45e6-11e9-b578-494a5b19ab8b.wav,change language,none,3,1,2,1,0,0,-19.527582
283,283,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/2726a730-45e6-11e9-b578-494a5b19ab8b.wav,change language,none,3,1,2,1,0,0,-18.896273
284,284,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/298111f0-45e6-11e9-b578-494a5b19ab8b.wav,change language,none,3,1,2,1,0,0,-17.26452
285,285,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/2bd5d760-45e6-11e9-b578-494a5b19ab8b.wav,change language,none,3,1,2,1,0,0,-20.265785
286,286,dsl_data/audio/speakers/2ojo7YRL7Gck83Z3/2e156720-45e6-11e9-b578-494a5b19ab8b.wav,change language,none,3,1,2,1,0,0,-18.532019
287,287,dsl_data/audio/speakers/35v28XaVEns4WXOv/049f81a0-449c-11e9-a9a5-5dbec3b8816a.wav,change language,none,3,1,2,2,0,0,-22.149471
288,288,dsl_data/audio/speakers/35v28XaVEns4WXOv/26a89480-449c-11e9-a9a5-5dbec3b8816a.wav,increase,volume,3,1,2,2,0,0,-21.954212
289,289,dsl_data/audio/speakers/35v28XaVEns4WXOv/2d411e20-449c-11e9-a9a5-5dbec3b8816a.wav,increase,volume,3,1,2,2,0,0,-21.506094
290,290,dsl_data/audio/speakers/35v28XaVEns4WXOv/64ddb870-449c-11e9-a9a5-5dbec3b8816a.wav,activate,music,3,1,2,2,0,0,-19.873152
291,291,dsl_data/audio/speakers/35v28XaVEns4WXOv/83170930-449d-11e9-a9a5-5dbec3b8816a.wav,increase,volume,3,1,2,2,0,0,-21.038435
292,292,dsl_data/audio/speakers/35v28XaVEns4WXOv/889d5f80-449d-11e9-a9a5-5dbec3b8816a.wav,increase,volume,3,1,2,2,0,0,-19.66573
293,293,dsl_data/audio/speakers/35v28XaVEns4WXOv/92e7a680-449d-11e9-a9a5-5dbec3b8816a.wav,increase,volume,3,1,2,2,0,0,-21.132105
294,294,dsl_data/audio/speakers/35v28XaVEns4WXOv/0981cb90-44a3-11e9-a9a5-5dbec3b8816a.wav,activate,music,3,1,2,2,0,0,-19.310923
295,295,dsl_data/audio/speakers/4aGjX3AG5xcxeL7a/10b5dc00-451e-11e9-a843-8db76f4b5e29.wav,change language,none,3,1,2,3,1,0,-13.628716
296,296,dsl_data/audio/speakers/4aGjX3AG5xcxeL7a/15be01a0-451e-11e9-a843-8db76f4b5e29.wav,activate,music,3,1,2,3,1,0,-15.820069
297,297,dsl_data/audio/speakers/52XVOeXMXYuaElyw/69a02e90-45c5-11e9-8ec0-7bf21d1cfe30.wav,deactivate,lights,3,1,2,4,0,1,-24.830416
298,298,dsl_data/audio/speakers/52XVOeXMXYuaElyw/6c573840-45c5-11e9-8ec0-7bf21d1cfe30.wav,change language,none,3,1,2,4,0,1,-23.13871
299,299,dsl_data/audio/speakers/52XVOeXMXYuaElyw/715e4c70-45c5-11e9-8ec0-7bf21d1cfe30.wav,activate,music,3,1,2,4,0,1,-22.753942
300,300,dsl_data/audio/speakers/52XVOeXMXYuaElyw/73f17a70-45c5-11e9-8ec0-7bf21d1cfe30.wav,decrease,volume,3,1,2,4,0,1,-21.373524
301,301,dsl_data/audio/speakers/52XVOeXMXYuaElyw/7f2c3bf0-45c5-11e9-8ec0-7bf21d1cfe30.wav,deactivate,lights,3,1,2,4,0,1,-20.675941
302,302,dsl_data/audio/speakers/52XVOeXMXYuaElyw/822a87d0-45c5-11e9-8ec0-7bf21d1cfe30.wav,deactivate,lights,3,1,2,4,0,1,-21.30221
303,303,dsl_data/audio/speakers/52XVOeXMXYuaElyw/84c33410-45c5-11e9-8ec0-7bf21d1cfe30.wav,deactivate,lights,3,1,2,4,0,1,-22.86491
304,304,dsl_data/audio/speakers/52XVOeXMXYuaElyw/874e99e0-45c5-11e9-8ec0-7bf21d1cfe30.wav,increase,volume,3,1,2,4,0,1,-21.727186
305,305,dsl_data/audio/speakers/52XVOeXMXYuaElyw/89fddb60-45c5-11e9-8ec0-7bf21d1cfe30.wav,increase,volume,3,1,2,4,0,1,-20.312708
306,306,dsl_data/audio/speakers/52XVOeXMXYuaElyw/8cf28a50-45c5-11e9-8ec0-7bf21d1cfe30.wav,increase,volume,3,1,2,4,0,1,-21.413864
307,307,dsl_data/audio/speakers/52XVOeXMXYuaElyw/9003c1f0-45c5-11e9-8ec0-7bf21d1cfe30.wav,increase,volume,3,1,2,4,0,1,-21.477657
308,308,dsl_data/audio/speakers/52XVOeXMXYuaElyw/92d4e350-45c5-11e9-8ec0-7bf21d1cfe30.wav,decrease,volume,3,1,2,4,0,1,-19.357067
309,309,dsl_data/audio/speakers/52XVOeXMXYuaElyw/95d52b00-45c5-11e9-8ec0-7bf21d1cfe30.wav,decrease,volume,3,1,2,4,0,1,-19.764986
310,310,dsl_data/audio/speakers/52XVOeXMXYuaElyw/98fc82b0-45c5-11e9-8ec0-7bf21d1cfe30.wav,decrease,volume,3,1,2,4,0,1,-19.792572
